n	300
e	40	247
e	40	248
e	40	251
e	40	257
e	40	261
e	40	264
e	40	265
e	40	268
e	40	269
e	40	270
e	40	271
e	40	272
e	40	273
e	40	274
e	40	275
e	40	276
e	40	277
e	40	278
e	40	281
e	40	285
e	40	286
e	40	289
e	40	294
e	40	298
e	40	299
e	41	42
e	41	43
e	41	46
e	41	51
e	41	52
e	41	53
e	41	54
e	41	56
e	41	57
e	41	59
e	41	61
e	41	62
e	41	64
e	41	67
e	41	69
e	41	73
e	41	74
e	41	76
e	41	80
e	41	82
e	41	84
e	41	85
e	41	91
e	41	95
e	41	106
e	41	107
e	41	109
e	41	110
e	41	112
e	41	113
e	41	115
e	41	117
e	41	120
e	41	122
e	41	123
e	41	124
e	41	128
e	41	130
e	41	131
e	41	133
e	41	136
e	41	137
e	41	138
e	41	140
e	41	143
e	41	146
e	41	148
e	41	149
e	41	150
e	41	152
e	41	154
e	41	156
e	41	158
e	41	161
e	41	164
e	41	165
e	41	166
e	41	167
e	41	168
e	41	169
e	41	173
e	41	174
e	41	175
e	41	176
e	41	179
e	41	181
e	41	183
e	41	184
e	41	186
e	41	187
e	41	188
e	41	191
e	41	192
e	41	193
e	41	195
e	41	196
e	41	197
e	41	199
e	41	202
e	41	205
e	41	209
e	41	210
e	41	212
e	41	213
e	41	214
e	41	216
e	41	217
e	41	218
e	41	221
e	41	222
e	41	223
e	41	227
e	41	228
e	41	230
e	41	231
e	41	232
e	41	233
e	41	241
e	41	242
e	41	243
e	41	244
e	41	247
e	41	257
e	41	258
e	41	260
e	41	266
e	41	267
e	41	271
e	41	272
e	41	276
e	41	277
e	41	279
e	41	280
e	41	281
e	41	282
e	41	284
e	41	287
e	41	288
e	41	289
e	41	292
e	41	297
e	41	298
e	41	300
e	42	44
e	42	46
e	42	47
e	42	51
e	42	52
e	42	54
e	42	55
e	42	60
e	42	64
e	42	66
e	42	67
e	42	68
e	42	71
e	42	72
e	42	73
e	42	75
e	42	76
e	42	77
e	42	78
e	42	80
e	42	83
e	42	84
e	42	87
e	42	91
e	42	93
e	42	94
e	42	95
e	42	98
e	42	101
e	42	102
e	42	106
e	42	107
e	42	108
e	42	111
e	42	113
e	42	114
e	42	115
e	42	117
e	42	120
e	42	121
e	42	122
e	42	123
e	42	124
e	42	125
e	42	130
e	42	131
e	42	134
e	42	136
e	42	138
e	42	140
e	42	141
e	42	143
e	42	144
e	42	147
e	42	149
e	42	150
e	42	156
e	42	158
e	42	161
e	42	162
e	42	164
e	42	168
e	42	169
e	42	173
e	42	175
e	42	178
e	42	180
e	42	182
e	42	185
e	42	187
e	42	190
e	42	191
e	42	193
e	42	194
e	42	195
e	42	197
e	42	198
e	42	200
e	42	201
e	42	203
e	42	204
e	42	206
e	42	210
e	42	211
e	42	213
e	42	215
e	42	216
e	42	218
e	42	219
e	42	222
e	42	223
e	42	224
e	42	225
e	42	227
e	42	229
e	42	232
e	42	235
e	42	237
e	42	240
e	42	242
e	42	243
e	42	245
e	42	247
e	42	249
e	42	255
e	42	257
e	42	259
e	42	260
e	42	262
e	42	263
e	42	264
e	42	266
e	42	267
e	42	269
e	42	273
e	42	274
e	42	277
e	42	278
e	42	281
e	42	282
e	42	285
e	42	287
e	42	288
e	42	290
e	42	291
e	42	295
e	42	296
e	42	298
e	43	44
e	43	45
e	43	47
e	43	49
e	43	50
e	43	51
e	43	54
e	43	56
e	43	59
e	43	62
e	43	63
e	43	64
e	43	65
e	43	66
e	43	67
e	43	68
e	43	74
e	43	75
e	43	78
e	43	80
e	43	84
e	43	85
e	43	91
e	43	92
e	43	94
e	43	98
e	43	99
e	43	107
e	43	111
e	43	113
e	43	117
e	43	118
e	43	119
e	43	120
e	43	123
e	43	125
e	43	126
e	43	127
e	43	128
e	43	130
e	43	134
e	43	136
e	43	138
e	43	139
e	43	140
e	43	142
e	43	144
e	43	145
e	43	147
e	43	149
e	43	150
e	43	155
e	43	156
e	43	157
e	43	159
e	43	160
e	43	162
e	43	170
e	43	174
e	43	176
e	43	178
e	43	179
e	43	181
e	43	182
e	43	183
e	43	184
e	43	185
e	43	186
e	43	188
e	43	190
e	43	191
e	43	192
e	43	196
e	43	197
e	43	198
e	43	199
e	43	200
e	43	203
e	43	204
e	43	207
e	43	212
e	43	214
e	43	216
e	43	217
e	43	218
e	43	222
e	43	223
e	43	225
e	43	227
e	43	229
e	43	233
e	43	234
e	43	235
e	43	237
e	43	238
e	43	242
e	43	243
e	43	244
e	43	250
e	43	251
e	43	252
e	43	254
e	43	255
e	43	256
e	43	259
e	43	262
e	43	265
e	43	267
e	43	268
e	43	269
e	43	270
e	43	271
e	43	273
e	43	275
e	43	276
e	43	277
e	43	278
e	43	279
e	43	280
e	43	286
e	43	289
e	43	290
e	43	292
e	43	293
e	43	294
e	43	295
e	43	296
e	43	297
e	43	298
e	44	45
e	44	50
e	44	52
e	44	54
e	44	55
e	44	57
e	44	58
e	44	61
e	44	62
e	44	63
e	44	65
e	44	66
e	44	67
e	44	68
e	44	69
e	44	71
e	44	72
e	44	73
e	44	78
e	44	81
e	44	82
e	44	86
e	44	87
e	44	89
e	44	90
e	44	92
e	44	93
e	44	95
e	44	97
e	44	98
e	44	99
e	44	101
e	44	102
e	44	103
e	44	106
e	44	107
e	44	108
e	44	111
e	44	112
e	44	113
e	44	114
e	44	115
e	44	116
e	44	122
e	44	126
e	44	130
e	44	131
e	44	132
e	44	133
e	44	134
e	44	136
e	44	137
e	44	140
e	44	141
e	44	144
e	44	150
e	44	152
e	44	154
e	44	157
e	44	159
e	44	160
e	44	165
e	44	166
e	44	167
e	44	168
e	44	171
e	44	173
e	44	174
e	44	175
e	44	176
e	44	178
e	44	179
e	44	180
e	44	181
e	44	187
e	44	189
e	44	195
e	44	196
e	44	197
e	44	198
e	44	199
e	44	200
e	44	201
e	44	202
e	44	203
e	44	206
e	44	207
e	44	208
e	44	211
e	44	214
e	44	216
e	44	217
e	44	219
e	44	220
e	44	222
e	44	224
e	44	226
e	44	227
e	44	228
e	44	231
e	44	232
e	44	238
e	44	240
e	44	243
e	44	244
e	44	245
e	44	249
e	44	250
e	44	253
e	44	255
e	44	258
e	44	260
e	44	261
e	44	266
e	44	267
e	44	269
e	44	271
e	44	272
e	44	274
e	44	275
e	44	276
e	44	277
e	44	283
e	44	285
e	44	287
e	44	288
e	44	289
e	44	291
e	44	292
e	44	293
e	44	296
e	44	300
e	45	46
e	45	48
e	45	51
e	45	52
e	45	53
e	45	54
e	45	55
e	45	57
e	45	59
e	45	60
e	45	61
e	45	65
e	45	70
e	45	75
e	45	76
e	45	78
e	45	79
e	45	80
e	45	81
e	45	85
e	45	88
e	45	90
e	45	92
e	45	93
e	45	98
e	45	99
e	45	102
e	45	106
e	45	107
e	45	108
e	45	110
e	45	113
e	45	114
e	45	116
e	45	119
e	45	123
e	45	124
e	45	125
e	45	126
e	45	127
e	45	129
e	45	130
e	45	131
e	45	133
e	45	134
e	45	136
e	45	139
e	45	142
e	45	147
e	45	149
e	45	150
e	45	152
e	45	154
e	45	155
e	45	157
e	45	158
e	45	161
e	45	162
e	45	163
e	45	170
e	45	171
e	45	172
e	45	174
e	45	176
e	45	177
e	45	182
e	45	184
e	45	186
e	45	187
e	45	189
e	45	191
e	45	192
e	45	193
e	45	194
e	45	196
e	45	198
e	45	199
e	45	201
e	45	203
e	45	207
e	45	209
e	45	210
e	45	212
e	45	214
e	45	215
e	45	216
e	45	218
e	45	227
e	45	228
e	45	234
e	45	236
e	45	238
e	45	239
e	45	240
e	45	241
e	45	242
e	45	243
e	45	246
e	45	249
e	45	250
e	45	253
e	45	256
e	45	257
e	45	261
e	45	262
e	45	263
e	45	265
e	45	268
e	45	269
e	45	270
e	45	271
e	45	272
e	45	275
e	45	276
e	45	279
e	45	280
e	45	283
e	45	284
e	45	285
e	45	287
e	45	289
e	45	291
e	45	294
e	45	295
e	45	296
e	45	297
e	45	300
e	46	49
e	46	50
e	46	52
e	46	54
e	46	55
e	46	56
e	46	57
e	46	58
e	46	59
e	46	60
e	46	62
e	46	65
e	46	66
e	46	67
e	46	69
e	46	71
e	46	73
e	46	74
e	46	75
e	46	83
e	46	86
e	46	88
e	46	89
e	46	90
e	46	95
e	46	97
e	46	98
e	46	99
e	46	100
e	46	102
e	46	103
e	46	104
e	46	107
e	46	108
e	46	109
e	46	114
e	46	116
e	46	119
e	46	123
e	46	130
e	46	133
e	46	136
e	46	138
e	46	140
e	46	141
e	46	142
e	46	143
e	46	145
e	46	146
e	46	148
e	46	150
e	46	152
e	46	153
e	46	154
e	46	157
e	46	159
e	46	163
e	46	164
e	46	166
e	46	167
e	46	169
e	46	171
e	46	173
e	46	175
e	46	176
e	46	177
e	46	178
e	46	180
e	46	182
e	46	184
e	46	188
e	46	190
e	46	192
e	46	195
e	46	196
e	46	197
e	46	200
e	46	201
e	46	202
e	46	203
e	46	205
e	46	206
e	46	208
e	46	210
e	46	211
e	46	214
e	46	215
e	46	218
e	46	224
e	46	226
e	46	229
e	46	230
e	46	231
e	46	232
e	46	236
e	46	237
e	46	242
e	46	246
e	46	247
e	46	248
e	46	250
e	46	260
e	46	264
e	46	265
e	46	267
e	46	270
e	46	274
e	46	275
e	46	276
e	46	278
e	46	280
e	46	281
e	46	283
e	46	285
e	46	286
e	46	287
e	46	288
e	46	289
e	46	293
e	46	294
e	46	295
e	46	296
e	46	298
e	46	299
e	46	300
e	47	48
e	47	49
e	47	50
e	47	52
e	47	53
e	47	54
e	47	57
e	47	58
e	47	60
e	47	62
e	47	64
e	47	66
e	47	69
e	47	70
e	47	71
e	47	72
e	47	74
e	47	75
e	47	77
e	47	79
e	47	80
e	47	81
e	47	82
e	47	83
e	47	84
e	47	85
e	47	86
e	47	87
e	47	89
e	47	91
e	47	92
e	47	94
e	47	95
e	47	99
e	47	103
e	47	106
e	47	113
e	47	115
e	47	117
e	47	118
e	47	121
e	47	123
e	47	124
e	47	126
e	47	129
e	47	130
e	47	131
e	47	132
e	47	134
e	47	135
e	47	141
e	47	145
e	47	146
e	47	147
e	47	148
e	47	151
e	47	152
e	47	153
e	47	154
e	47	155
e	47	156
e	47	162
e	47	164
e	47	167
e	47	168
e	47	169
e	47	172
e	47	176
e	47	178
e	47	179
e	47	180
e	47	182
e	47	183
e	47	184
e	47	185
e	47	186
e	47	188
e	47	189
e	47	192
e	47	193
e	47	200
e	47	202
e	47	203
e	47	204
e	47	206
e	47	210
e	47	211
e	47	213
e	47	215
e	47	217
e	47	219
e	47	220
e	47	221
e	47	224
e	47	226
e	47	229
e	47	234
e	47	236
e	47	237
e	47	240
e	47	242
e	47	243
e	47	244
e	47	251
e	47	253
e	47	254
e	47	257
e	47	258
e	47	260
e	47	261
e	47	263
e	47	264
e	47	266
e	47	269
e	47	271
e	47	276
e	47	279
e	47	281
e	47	282
e	47	283
e	47	284
e	47	286
e	47	287
e	47	288
e	47	289
e	47	293
e	47	296
e	47	298
e	47	299
e	47	300
e	48	49
e	48	50
e	48	52
e	48	53
e	48	55
e	48	56
e	48	57
e	48	58
e	48	59
e	48	60
e	48	61
e	48	63
e	48	64
e	48	66
e	48	67
e	48	68
e	48	69
e	48	71
e	48	72
e	48	73
e	48	74
e	48	79
e	48	82
e	48	87
e	48	89
e	48	90
e	48	91
e	48	92
e	48	95
e	48	98
e	48	100
e	48	101
e	48	102
e	48	103
e	48	104
e	48	106
e	48	108
e	48	111
e	48	113
e	48	115
e	48	116
e	48	120
e	48	122
e	48	124
e	48	125
e	48	126
e	48	127
e	48	128
e	48	129
e	48	131
e	48	132
e	48	135
e	48	136
e	48	139
e	48	144
e	48	145
e	48	146
e	48	151
e	48	152
e	48	153
e	48	157
e	48	158
e	48	161
e	48	162
e	48	167
e	48	168
e	48	171
e	48	172
e	48	173
e	48	174
e	48	175
e	48	182
e	48	183
e	48	184
e	48	186
e	48	189
e	48	190
e	48	191
e	48	193
e	48	194
e	48	195
e	48	196
e	48	197
e	48	198
e	48	199
e	48	200
e	48	201
e	48	206
e	48	210
e	48	211
e	48	214
e	48	217
e	48	218
e	48	219
e	48	220
e	48	221
e	48	223
e	48	224
e	48	226
e	48	229
e	48	233
e	48	235
e	48	236
e	48	238
e	48	240
e	48	241
e	48	245
e	48	246
e	48	248
e	48	249
e	48	250
e	48	251
e	48	252
e	48	254
e	48	255
e	48	256
e	48	261
e	48	262
e	48	263
e	48	265
e	48	267
e	48	268
e	48	270
e	48	272
e	48	274
e	48	278
e	48	280
e	48	283
e	48	284
e	48	286
e	48	287
e	48	291
e	48	292
e	48	294
e	48	295
e	48	296
e	48	297
e	49	50
e	49	51
e	49	54
e	49	56
e	49	61
e	49	62
e	49	65
e	49	66
e	49	68
e	49	69
e	49	70
e	49	72
e	49	75
e	49	80
e	49	82
e	49	83
e	49	84
e	49	85
e	49	86
e	49	89
e	49	90
e	49	97
e	49	98
e	49	100
e	49	101
e	49	102
e	49	104
e	49	106
e	49	107
e	49	108
e	49	109
e	49	112
e	49	113
e	49	117
e	49	118
e	49	122
e	49	123
e	49	125
e	49	130
e	49	134
e	49	136
e	49	139
e	49	140
e	49	141
e	49	142
e	49	143
e	49	145
e	49	146
e	49	147
e	49	148
e	49	150
e	49	151
e	49	152
e	49	153
e	49	154
e	49	155
e	49	156
e	49	159
e	49	161
e	49	164
e	49	165
e	49	167
e	49	170
e	49	171
e	49	173
e	49	174
e	49	177
e	49	180
e	49	181
e	49	185
e	49	186
e	49	188
e	49	191
e	49	192
e	49	194
e	49	195
e	49	196
e	49	197
e	49	200
e	49	201
e	49	202
e	49	204
e	49	205
e	49	206
e	49	209
e	49	210
e	49	211
e	49	212
e	49	218
e	49	219
e	49	220
e	49	221
e	49	222
e	49	224
e	49	227
e	49	228
e	49	231
e	49	234
e	49	236
e	49	237
e	49	242
e	49	247
e	49	248
e	49	249
e	49	250
e	49	252
e	49	253
e	49	254
e	49	256
e	49	258
e	49	259
e	49	261
e	49	266
e	49	267
e	49	269
e	49	271
e	49	272
e	49	274
e	49	276
e	49	277
e	49	278
e	49	281
e	49	283
e	49	284
e	49	285
e	49	289
e	49	293
e	49	295
e	49	296
e	49	297
e	49	300
e	50	51
e	50	53
e	50	54
e	50	55
e	50	56
e	50	57
e	50	59
e	50	62
e	50	63
e	50	68
e	50	70
e	50	71
e	50	74
e	50	75
e	50	76
e	50	77
e	50	78
e	50	80
e	50	81
e	50	83
e	50	84
e	50	87
e	50	89
e	50	90
e	50	91
e	50	96
e	50	97
e	50	98
e	50	101
e	50	102
e	50	104
e	50	106
e	50	107
e	50	108
e	50	109
e	50	113
e	50	114
e	50	115
e	50	117
e	50	118
e	50	119
e	50	120
e	50	123
e	50	124
e	50	125
e	50	130
e	50	132
e	50	134
e	50	135
e	50	137
e	50	138
e	50	140
e	50	141
e	50	142
e	50	144
e	50	145
e	50	147
e	50	149
e	50	150
e	50	151
e	50	153
e	50	154
e	50	155
e	50	156
e	50	158
e	50	161
e	50	163
e	50	164
e	50	166
e	50	169
e	50	174
e	50	178
e	50	182
e	50	183
e	50	186
e	50	187
e	50	195
e	50	198
e	50	199
e	50	200
e	50	203
e	50	204
e	50	205
e	50	207
e	50	212
e	50	213
e	50	215
e	50	219
e	50	222
e	50	223
e	50	227
e	50	228
e	50	229
e	50	232
e	50	234
e	50	238
e	50	239
e	50	241
e	50	242
e	50	247
e	50	250
e	50	251
e	50	253
e	50	259
e	50	261
e	50	262
e	50	265
e	50	269
e	50	270
e	50	272
e	50	273
e	50	274
e	50	275
e	50	276
e	50	277
e	50	279
e	50	287
e	50	290
e	50	291
e	50	293
e	50	296
e	50	298
e	50	299
e	51	54
e	51	58
e	51	61
e	51	63
e	51	65
e	51	66
e	51	68
e	51	70
e	51	71
e	51	73
e	51	75
e	51	78
e	51	79
e	51	80
e	51	82
e	51	83
e	51	85
e	51	87
e	51	89
e	51	92
e	51	93
e	51	97
e	51	100
e	51	101
e	51	102
e	51	103
e	51	104
e	51	106
e	51	107
e	51	114
e	51	116
e	51	120
e	51	123
e	51	124
e	51	127
e	51	128
e	51	129
e	51	131
e	51	132
e	51	133
e	51	135
e	51	137
e	51	138
e	51	139
e	51	141
e	51	142
e	51	143
e	51	144
e	51	150
e	51	151
e	51	155
e	51	156
e	51	157
e	51	159
e	51	161
e	51	166
e	51	168
e	51	173
e	51	174
e	51	175
e	51	178
e	51	179
e	51	185
e	51	186
e	51	187
e	51	188
e	51	189
e	51	192
e	51	193
e	51	198
e	51	201
e	51	205
e	51	207
e	51	213
e	51	217
e	51	223
e	51	225
e	51	226
e	51	227
e	51	233
e	51	234
e	51	236
e	51	237
e	51	238
e	51	239
e	51	242
e	51	244
e	51	247
e	51	248
e	51	251
e	51	253
e	51	256
e	51	257
e	51	259
e	51	260
e	51	261
e	51	263
e	51	265
e	51	266
e	51	268
e	51	271
e	51	273
e	51	276
e	51	280
e	51	281
e	51	283
e	51	287
e	51	290
e	51	291
e	51	293
e	51	298
e	51	299
e	51	300
e	52	56
e	52	58
e	52	60
e	52	62
e	52	63
e	52	64
e	52	65
e	52	66
e	52	68
e	52	69
e	52	71
e	52	72
e	52	73
e	52	75
e	52	76
e	52	77
e	52	78
e	52	79
e	52	81
e	52	82
e	52	83
e	52	85
e	52	86
e	52	89
e	52	91
e	52	95
e	52	103
e	52	104
e	52	106
e	52	107
e	52	108
e	52	109
e	52	110
e	52	111
e	52	114
e	52	115
e	52	118
e	52	119
e	52	121
e	52	126
e	52	128
e	52	133
e	52	135
e	52	136
e	52	137
e	52	138
e	52	139
e	52	140
e	52	141
e	52	142
e	52	143
e	52	145
e	52	147
e	52	149
e	52	151
e	52	153
e	52	160
e	52	163
e	52	164
e	52	167
e	52	168
e	52	169
e	52	170
e	52	171
e	52	172
e	52	174
e	52	177
e	52	180
e	52	182
e	52	183
e	52	185
e	52	194
e	52	200
e	52	201
e	52	204
e	52	207
e	52	209
e	52	211
e	52	213
e	52	214
e	52	215
e	52	216
e	52	218
e	52	219
e	52	220
e	52	221
e	52	224
e	52	226
e	52	228
e	52	230
e	52	233
e	52	235
e	52	237
e	52	240
e	52	241
e	52	242
e	52	250
e	52	251
e	52	252
e	52	255
e	52	259
e	52	260
e	52	262
e	52	263
e	52	264
e	52	267
e	52	268
e	52	270
e	52	271
e	52	272
e	52	273
e	52	276
e	52	277
e	52	278
e	52	280
e	52	286
e	52	287
e	52	288
e	52	293
e	52	297
e	52	298
e	52	300
e	53	55
e	53	56
e	53	57
e	53	59
e	53	60
e	53	61
e	53	62
e	53	68
e	53	71
e	53	75
e	53	76
e	53	78
e	53	81
e	53	82
e	53	87
e	53	88
e	53	89
e	53	90
e	53	96
e	53	97
e	53	99
e	53	103
e	53	105
e	53	106
e	53	108
e	53	111
e	53	112
e	53	114
e	53	115
e	53	116
e	53	118
e	53	122
e	53	123
e	53	124
e	53	125
e	53	126
e	53	127
e	53	129
e	53	132
e	53	133
e	53	134
e	53	135
e	53	141
e	53	143
e	53	144
e	53	146
e	53	149
e	53	150
e	53	153
e	53	159
e	53	160
e	53	161
e	53	162
e	53	163
e	53	164
e	53	166
e	53	167
e	53	172
e	53	173
e	53	182
e	53	184
e	53	186
e	53	190
e	53	191
e	53	192
e	53	195
e	53	196
e	53	197
e	53	198
e	53	201
e	53	202
e	53	203
e	53	204
e	53	205
e	53	206
e	53	207
e	53	210
e	53	217
e	53	218
e	53	219
e	53	223
e	53	224
e	53	225
e	53	226
e	53	227
e	53	228
e	53	235
e	53	236
e	53	240
e	53	242
e	53	243
e	53	244
e	53	246
e	53	247
e	53	249
e	53	257
e	53	261
e	53	263
e	53	265
e	53	266
e	53	267
e	53	271
e	53	274
e	53	279
e	53	280
e	53	283
e	53	286
e	53	288
e	53	289
e	53	290
e	53	291
e	53	299
e	54	55
e	54	58
e	54	59
e	54	61
e	54	63
e	54	65
e	54	68
e	54	69
e	54	70
e	54	71
e	54	72
e	54	73
e	54	74
e	54	75
e	54	77
e	54	81
e	54	85
e	54	86
e	54	90
e	54	95
e	54	96
e	54	97
e	54	104
e	54	108
e	54	110
e	54	113
e	54	114
e	54	116
e	54	117
e	54	118
e	54	120
e	54	121
e	54	122
e	54	123
e	54	124
e	54	127
e	54	129
e	54	131
e	54	133
e	54	135
e	54	136
e	54	138
e	54	140
e	54	141
e	54	142
e	54	145
e	54	148
e	54	150
e	54	152
e	54	154
e	54	155
e	54	156
e	54	157
e	54	162
e	54	163
e	54	167
e	54	168
e	54	169
e	54	172
e	54	173
e	54	174
e	54	175
e	54	178
e	54	180
e	54	181
e	54	184
e	54	185
e	54	187
e	54	190
e	54	192
e	54	193
e	54	197
e	54	200
e	54	201
e	54	202
e	54	203
e	54	205
e	54	209
e	54	210
e	54	215
e	54	218
e	54	222
e	54	223
e	54	230
e	54	231
e	54	232
e	54	238
e	54	239
e	54	240
e	54	243
e	54	246
e	54	251
e	54	252
e	54	253
e	54	255
e	54	256
e	54	259
e	54	260
e	54	262
e	54	265
e	54	267
e	54	268
e	54	269
e	54	270
e	54	271
e	54	274
e	54	275
e	54	276
e	54	277
e	54	281
e	54	282
e	54	283
e	54	289
e	54	290
e	54	291
e	54	294
e	54	295
e	54	298
e	54	299
e	54	300
e	55	56
e	55	57
e	55	60
e	55	61
e	55	63
e	55	64
e	55	65
e	55	66
e	55	67
e	55	69
e	55	70
e	55	74
e	55	76
e	55	79
e	55	82
e	55	83
e	55	86
e	55	87
e	55	88
e	55	90
e	55	91
e	55	94
e	55	98
e	55	99
e	55	100
e	55	101
e	55	102
e	55	104
e	55	107
e	55	109
e	55	110
e	55	113
e	55	115
e	55	116
e	55	117
e	55	118
e	55	121
e	55	122
e	55	124
e	55	125
e	55	128
e	55	130
e	55	131
e	55	137
e	55	143
e	55	145
e	55	146
e	55	148
e	55	151
e	55	154
e	55	157
e	55	160
e	55	163
e	55	164
e	55	166
e	55	167
e	55	171
e	55	176
e	55	178
e	55	180
e	55	182
e	55	184
e	55	186
e	55	187
e	55	188
e	55	189
e	55	190
e	55	191
e	55	192
e	55	194
e	55	195
e	55	197
e	55	200
e	55	201
e	55	205
e	55	207
e	55	208
e	55	211
e	55	212
e	55	213
e	55	214
e	55	215
e	55	216
e	55	217
e	55	220
e	55	224
e	55	226
e	55	230
e	55	232
e	55	233
e	55	236
e	55	237
e	55	239
e	55	240
e	55	241
e	55	244
e	55	246
e	55	247
e	55	253
e	55	256
e	55	257
e	55	258
e	55	259
e	55	260
e	55	263
e	55	266
e	55	267
e	55	268
e	55	273
e	55	274
e	55	275
e	55	276
e	55	279
e	55	281
e	55	282
e	55	283
e	55	285
e	55	287
e	55	289
e	55	291
e	55	292
e	55	294
e	55	295
e	55	297
e	55	300
e	56	57
e	56	58
e	56	60
e	56	61
e	56	63
e	56	65
e	56	67
e	56	68
e	56	69
e	56	72
e	56	74
e	56	76
e	56	79
e	56	80
e	56	81
e	56	83
e	56	86
e	56	87
e	56	89
e	56	90
e	56	91
e	56	92
e	56	93
e	56	96
e	56	99
e	56	106
e	56	107
e	56	109
e	56	112
e	56	113
e	56	114
e	56	115
e	56	116
e	56	117
e	56	118
e	56	119
e	56	121
e	56	123
e	56	131
e	56	132
e	56	136
e	56	137
e	56	139
e	56	140
e	56	142
e	56	143
e	56	144
e	56	149
e	56	151
e	56	155
e	56	157
e	56	160
e	56	161
e	56	166
e	56	167
e	56	168
e	56	169
e	56	170
e	56	173
e	56	174
e	56	175
e	56	177
e	56	178
e	56	183
e	56	188
e	56	189
e	56	190
e	56	193
e	56	196
e	56	197
e	56	198
e	56	199
e	56	200
e	56	201
e	56	203
e	56	204
e	56	207
e	56	210
e	56	213
e	56	214
e	56	215
e	56	217
e	56	219
e	56	220
e	56	221
e	56	224
e	56	225
e	56	226
e	56	228
e	56	229
e	56	230
e	56	232
e	56	236
e	56	237
e	56	242
e	56	244
e	56	246
e	56	251
e	56	252
e	56	253
e	56	254
e	56	257
e	56	260
e	56	264
e	56	265
e	56	266
e	56	267
e	56	272
e	56	275
e	56	277
e	56	278
e	56	280
e	56	282
e	56	283
e	56	284
e	56	285
e	56	288
e	56	290
e	56	291
e	56	292
e	56	293
e	56	294
e	56	295
e	56	297
e	56	299
e	56	300
e	57	59
e	57	60
e	57	61
e	57	63
e	57	66
e	57	68
e	57	71
e	57	72
e	57	73
e	57	78
e	57	81
e	57	86
e	57	87
e	57	90
e	57	91
e	57	95
e	57	96
e	57	98
e	57	100
e	57	101
e	57	102
e	57	103
e	57	104
e	57	106
e	57	107
e	57	108
e	57	109
e	57	110
e	57	111
e	57	112
e	57	113
e	57	116
e	57	117
e	57	120
e	57	122
e	57	123
e	57	124
e	57	126
e	57	127
e	57	130
e	57	131
e	57	132
e	57	137
e	57	141
e	57	144
e	57	145
e	57	146
e	57	149
e	57	151
e	57	152
e	57	154
e	57	155
e	57	157
e	57	158
e	57	160
e	57	161
e	57	162
e	57	164
e	57	166
e	57	167
e	57	168
e	57	169
e	57	170
e	57	171
e	57	173
e	57	174
e	57	175
e	57	177
e	57	178
e	57	179
e	57	180
e	57	181
e	57	182
e	57	183
e	57	184
e	57	186
e	57	187
e	57	189
e	57	196
e	57	197
e	57	199
e	57	200
e	57	202
e	57	204
e	57	206
e	57	207
e	57	209
e	57	211
e	57	212
e	57	213
e	57	215
e	57	216
e	57	222
e	57	223
e	57	225
e	57	226
e	57	231
e	57	232
e	57	235
e	57	236
e	57	238
e	57	243
e	57	244
e	57	247
e	57	250
e	57	252
e	57	256
e	57	261
e	57	262
e	57	263
e	57	264
e	57	265
e	57	269
e	57	270
e	57	272
e	57	274
e	57	275
e	57	277
e	57	278
e	57	282
e	57	283
e	57	285
e	57	286
e	57	287
e	57	290
e	57	293
e	57	294
e	57	297
e	57	299
e	58	59
e	58	61
e	58	64
e	58	68
e	58	69
e	58	70
e	58	71
e	58	73
e	58	75
e	58	76
e	58	77
e	58	78
e	58	79
e	58	80
e	58	82
e	58	84
e	58	85
e	58	87
e	58	88
e	58	91
e	58	94
e	58	95
e	58	96
e	58	98
e	58	99
e	58	102
e	58	103
e	58	105
e	58	106
e	58	107
e	58	108
e	58	109
e	58	110
e	58	113
e	58	114
e	58	118
e	58	123
e	58	126
e	58	127
e	58	128
e	58	130
e	58	131
e	58	132
e	58	138
e	58	141
e	58	142
e	58	145
e	58	146
e	58	150
e	58	151
e	58	154
e	58	155
e	58	157
e	58	160
e	58	165
e	58	170
e	58	171
e	58	173
e	58	177
e	58	178
e	58	180
e	58	185
e	58	189
e	58	191
e	58	192
e	58	194
e	58	197
e	58	199
e	58	200
e	58	203
e	58	206
e	58	209
e	58	213
e	58	214
e	58	215
e	58	220
e	58	221
e	58	222
e	58	224
e	58	225
e	58	226
e	58	229
e	58	231
e	58	233
e	58	234
e	58	235
e	58	238
e	58	241
e	58	245
e	58	251
e	58	254
e	58	256
e	58	257
e	58	259
e	58	261
e	58	266
e	58	267
e	58	268
e	58	269
e	58	270
e	58	271
e	58	272
e	58	275
e	58	277
e	58	278
e	58	281
e	58	282
e	58	284
e	58	285
e	58	286
e	58	289
e	58	290
e	58	291
e	58	292
e	58	294
e	58	295
e	58	296
e	58	297
e	58	298
e	58	300
e	59	62
e	59	65
e	59	66
e	59	68
e	59	71
e	59	73
e	59	74
e	59	77
e	59	82
e	59	86
e	59	88
e	59	90
e	59	91
e	59	93
e	59	94
e	59	97
e	59	108
e	59	110
e	59	111
e	59	112
e	59	114
e	59	115
e	59	116
e	59	117
e	59	119
e	59	121
e	59	123
e	59	124
e	59	127
e	59	130
e	59	131
e	59	132
e	59	133
e	59	135
e	59	137
e	59	140
e	59	141
e	59	143
e	59	144
e	59	147
e	59	148
e	59	149
e	59	151
e	59	154
e	59	157
e	59	158
e	59	159
e	59	160
e	59	161
e	59	163
e	59	166
e	59	170
e	59	172
e	59	174
e	59	177
