n	100
e	73	92
e	73	93
e	73	95
e	73	96
e	73	98
e	73	99
e	73	100
e	74	77
e	74	78
e	74	79
e	74	81
e	74	82
e	74	83
e	74	84
e	74	86
e	74	88
e	74	89
e	74	90
e	74	91
e	74	92
e	74	94
e	74	98
e	75	79
e	75	81
e	75	82
e	75	84
e	75	86
e	75	90
e	75	93
e	75	95
e	75	96
e	75	97
e	76	77
e	76	79
e	76	81
e	76	84
e	76	85
e	76	91
e	76	95
e	76	99
e	77	79
e	77	81
e	77	84
e	77	85
e	77	86
e	77	90
e	77	91
e	77	93
e	77	94
e	77	95
e	77	96
e	77	97
e	77	99
e	78	80
e	78	81
e	78	82
e	78	84
e	78	85
e	78	86
e	78	87
e	78	88
e	78	91
e	78	93
e	78	95
e	78	96
e	78	97
e	78	99
e	79	81
e	79	82
e	79	83
e	79	84
e	79	86
e	79	89
e	79	91
e	79	93
e	79	94
e	79	96
e	79	97
e	79	98
e	79	99
e	80	81
e	80	83
e	80	85
e	80	86
e	80	93
e	80	95
e	80	98
e	80	100
e	81	84
e	81	85
e	81	86
e	81	87
e	81	88
e	81	89
e	81	90
e	81	94
e	81	96
e	81	97
e	81	98
e	81	99
e	81	100
e	82	84
e	82	85
e	82	89
e	82	93
e	82	94
e	82	95
e	82	96
e	82	97
e	82	100
e	83	87
e	83	90
e	83	93
e	83	95
e	83	98
e	83	99
e	83	100
e	84	85
e	84	86
e	84	87
e	84	88
e	84	89
e	84	90
e	84	91
e	84	92
e	84	94
e	84	96
e	84	97
e	84	98
e	85	86
e	85	87
e	85	89
e	85	90
e	85	91
e	85	93
e	85	94
e	85	95
e	85	97
e	85	99
e	85	100
e	86	90
e	86	92
e	86	93
e	86	94
e	86	100
e	87	89
e	87	90
e	87	91
e	87	92
e	87	93
e	87	94
e	87	95
e	87	96
e	87	97
e	87	98
e	87	99
e	87	100
e	88	89
e	88	90
e	88	91
e	88	95
e	88	98
e	88	100
e	89	92
e	89	93
e	89	94
e	89	95
e	89	96
e	89	97
e	89	98
e	90	93
e	90	94
e	90	96
e	90	97
e	91	92
e	91	95
e	91	96
e	91	97
e	91	98
e	91	100
e	92	94
e	92	96
e	92	99
e	92	100
e	93	94
e	93	96
e	94	97
e	94	100
e	95	98
e	95	99
e	96	97
e	97	99
e	98	99
